                                      112.00000000                                        0.03122565                                        0.00000000
                                      113.00000000                                        0.07753153                                        0.00000000
                                      114.00000000                                        0.16705125                                        0.00000000
                                      115.00000000                                        0.34849112                                        0.00000000
                                      116.00000000                                        0.72539574                                        0.00000000
                                      117.00000000                                        1.48618839                                        0.00000000
                                      118.00000000                                        3.07931770                                        0.00000000
                                      119.00000000                                        6.55555830                                        0.00000000
                                      120.00000000                                       13.98576485                                        0.00000000
                                      121.00000000                                       27.75268463                                        0.00000000
                                      122.00000000                                       49.28943489                                        0.00000000
                                      123.00000000                                       77.90371323                                        0.00000000
                                      124.00000000                                      106.02201070                                        0.00000000
                                      125.00000000                                      118.59986675                                        0.00000000
                                      126.00000000                                      107.31380668                                        0.00000000
                                      127.00000000                                       85.84089537                                        0.00000000
                                      128.00000000                                       60.63930939                                        0.00000000
                                      129.00000000                                       33.59830772                                        0.00000000
                                      130.00000000                                       11.12672358                                        0.00000000
                                      131.00000000                                        0.93885511                                        0.00000000
                                      132.00000000                                        0.03514127                                        0.00000000
                                      133.00000000                                        0.02850155                                        0.00000000
                                      134.00000000                                        0.02064577                                        0.00000000
                                      135.00000000                                        0.01326697                                        0.00000000
                                      136.00000000                                        0.00742852                                        0.00000000
                                      137.00000000                                        0.00349370                                        0.00000000
                                      138.00000000                                        0.00130821                                        0.00000000
                                      139.00000000                                        0.00037017                                        0.00000000
                                      140.00000000                                        0.00007781                                        0.00000000
                                      141.00000000                                        0.00001284                                        0.00000000
                                      142.00000000                                        0.00000193                                        0.00000000
                                      143.00000000                                        0.00000032                                        0.00000000
                                      144.00000000                                        0.00000007                                        0.00000000
                                      145.00000000                                        0.00000002                                        0.00000000
                                      146.00000000                                        0.00000132                                        0.00000000
                                      147.00000000                                        0.00005766                                        0.00000000
                                      148.00000000                                        0.00038152                                        0.00000000
                                      149.00000000                                        0.00129091                                        0.00000000
                                      150.00000000                                        0.00321255                                        0.00000000
                                      151.00000000                                        0.00688856                                        0.00000000
                                      152.00000000                                        0.01388986                                        0.00000000
                                      153.00000000                                        0.02723398                                        0.00000000
                                      154.00000000                                        0.05272872                                        0.00000000
                                      155.00000000                                        0.10339159                                        0.00000000
                                      156.00000000                                        0.20956508                                        0.00000000
                                      157.00000000                                        0.43802821                                        0.00000000
                                      158.00000000                                        0.92229150                                        0.00000000
                                      159.00000000                                        1.96100417                                        0.00000000
                                      160.00000000                                        4.26965481                                        0.00000000
                                      161.00000000                                        9.37960604                                        0.00000000
                                      162.00000000                                       19.65690442                                        0.00000000
                                      163.00000000                                       37.30076161                                        0.00000000
                                      164.00000000                                       63.47268297                                        0.00000000
                                      165.00000000                                       94.12548622                                        0.00000000
                                      166.00000000                                      115.87134614                                        0.00000000
                                      167.00000000                                      114.88332640                                        0.00000000
                                      168.00000000                                       96.79187792                                        0.00000000
                                      169.00000000                                       73.35285910                                        0.00000000
                                      170.00000000                                       46.37833831                                        0.00000000
                                      171.00000000                                       20.52613047                                        0.00000000
                                      172.00000000                                        4.41565372                                        0.00000000
                                      173.00000000                                        0.43828033                                        0.00000000
                                      174.00000000                                        0.27550743                                        0.00000000
                                      175.00000000                                        0.19085929                                        0.00000000
                                      176.00000000                                        0.11652286                                        0.00000000
                                      177.00000000                                        0.06146353                                        0.00000000
                                      178.00000000                                        0.02690594                                        0.00000000
                                      179.00000000                                        0.00916952                                        0.00000000
                                      180.00000000                                        0.00224642                                        0.00000000
                                      181.00000000                                        0.00037026                                        0.00000000
                                      182.00000000                                        0.00004107                                        0.00000000
                                      183.00000000                                        0.00000400                                        0.00000000
                                      184.00000000                                        0.00000709                                        0.00000000
                                      185.00000000                                        0.00003173                                        0.00000000
                                      186.00000000                                        0.00009415                                        0.00000000
                                      187.00000000                                        0.00022029                                        0.00000000
                                      188.00000000                                        0.00045189                                        0.00000000
                                      189.00000000                                        0.00086320                                        0.00000000
                                      190.00000000                                        0.00158069                                        0.00000000
                                      191.00000000                                        0.00283220                                        0.00000000
                                      192.00000000                                        0.00508070                                        0.00000000
                                      193.00000000                                        0.00932027                                        0.00000000
                                      194.00000000                                        0.01760205                                        0.00000000
                                      195.00000000                                        0.03400279                                        0.00000000
                                      196.00000000                                        0.06733608                                        0.00000000
                                      197.00000000                                        0.13788154                                        0.00000000
                                      198.00000000                                        0.29089279                                        0.00000000
                                      199.00000000                                        0.61908271                                        0.00000000
                                      200.00000000                                        1.31969222                                        0.00000000
                                      201.00000000                                        2.86400355                                        0.00000000
                                      202.00000000                                        6.32766115                                        0.00000000
                                      203.00000000                                       13.66782884                                        0.00000000
                                      204.00000000                                       27.23800598                                        0.00000000
                                      205.00000000                                       48.94587461                                        0.00000000
                                      206.00000000                                       77.96542898                                        0.00000000
                                      207.00000000                                      105.33875957                                        0.00000000
                                      208.00000000                                      115.65362619                                        0.00000000
                                      209.00000000                                      104.87749580                                        0.00000000
                                      210.00000000                                       84.79313181                                        0.00000000
                                      211.00000000                                       60.43899624                                        0.00000000
                                      212.00000000                                       34.13833001                                        0.00000000
                                      213.00000000                                       13.16680976                                        0.00000000
                                      214.00000000                                        3.97555154                                        0.00000000
                                      215.00000000                                        2.28583076                                        0.00000000
                                      216.00000000                                        1.55215992                                        0.00000000
                                      217.00000000                                        0.92622605                                        0.00000000
                                      218.00000000                                        0.47572274                                        0.00000000
                                      219.00000000                                        0.20210509                                        0.00000000
                                      220.00000000                                        0.06649075                                        0.00000000
                                      221.00000000                                        0.01544593                                        0.00000000
                                      222.00000000                                        0.00230127                                        0.00000000
                                      223.00000000                                        0.00023884                                        0.00000000
                                      224.00000000                                        0.00007328                                        0.00000000
                                      225.00000000                                        0.00009477                                        0.00000000
                                      226.00000000                                        0.00013748                                        0.00000000
                                      227.00000000                                        0.00019790                                        0.00000000
                                      228.00000000                                        0.00028818                                        0.00000000
                                      229.00000000                                        0.00043207                                        0.00000000
                                      230.00000000                                        0.00067440                                        0.00000000
                                      231.00000000                                        0.00109792                                        0.00000000
                                      232.00000000                                        0.00185534                                        0.00000000
                                      233.00000000                                        0.00324794                                        0.00000000
                                      234.00000000                                        0.00590581                                        0.00000000
                                      235.00000000                                        0.01113141                                        0.00000000
                                      236.00000000                                        0.02150106                                        0.00000000
                                      237.00000000                                        0.04236334                                        0.00000000
                                      238.00000000                                        0.08580580                                        0.00000000
                                      239.00000000                                        0.17917902                                        0.00000000
                                      240.00000000                                        0.37976552                                        0.00000000
                                      241.00000000                                        0.80406681                                        0.00000000
                                      242.00000000                                        1.71720208                                        0.00000000
                                      243.00000000                                        3.74199856                                        0.00000000
                                      244.00000000                                        8.14620345                                        0.00000000
                                      245.00000000                                       16.80383120                                        0.00000000
                                      246.00000000                                       31.61175381                                        0.00000000
                                      247.00000000                                       53.58586546                                        0.00000000
                                      248.00000000                                       79.36607253                                        0.00000000
                                      249.00000000                                       98.32976904                                        0.00000000
                                      250.00000000                                      100.96411756                                        0.00000000
                                      251.00000000                                       91.46230369                                        0.00000000
                                      252.00000000                                       76.61031420                                        0.00000000
                                      253.00000000                                       57.25696634                                        0.00000000
                                      254.00000000                                       36.93102152                                        0.00000000
                                      255.00000000                                       22.30028166                                        0.00000000
                                      256.00000000                                       14.98458925                                        0.00000000
                                      257.00000000                                       10.19325485                                        0.00000000
                                      258.00000000                                        6.13402623                                        0.00000000
                                      259.00000000                                        3.17668878                                        0.00000000
                                      260.00000000                                        1.36540404                                        0.00000000
                                      261.00000000                                        0.45829911                                        0.00000000
                                      262.00000000                                        0.10985442                                        0.00000000
                                      263.00000000                                        0.01699255                                        0.00000000
                                      264.00000000                                        0.00183743                                        0.00000000
                                      265.00000000                                        0.00044180                                        0.00000000
                                      266.00000000                                        0.00032078                                        0.00000000
                                      267.00000000                                        0.00027705                                        0.00000000
                                      268.00000000                                        0.00026171                                        0.00000000
                                      269.00000000                                        0.00027778                                        0.00000000
                                      270.00000000                                        0.00033274                                        0.00000000
                                      271.00000000                                        0.00044461                                        0.00000000
                                      272.00000000                                        0.00065087                                        0.00000000
                                      273.00000000                                        0.00102254                                        0.00000000
                                      274.00000000                                        0.00169687                                        0.00000000
                                      275.00000000                                        0.00295460                                        0.00000000
                                      276.00000000                                        0.00537367                                        0.00000000
                                      277.00000000                                        0.01008884                                        0.00000000
                                      278.00000000                                        0.01933467                                        0.00000000
                                      279.00000000                                        0.03790629                                        0.00000000
                                      280.00000000                                        0.07650109                                        0.00000000
                                      281.00000000                                        0.15763567                                        0.00000000
                                      282.00000000                                        0.32498096                                        0.00000000
                                      283.00000000                                        0.66729054                                        0.00000000
                                      284.00000000                                        1.38198562                                        0.00000000
                                      285.00000000                                        2.88381938                                        0.00000000
                                      286.00000000                                        5.88210437                                        0.00000000
                                      287.00000000                                       11.31200469                                        0.00000000
                                      288.00000000                                       20.28131392                                        0.00000000
                                      289.00000000                                       33.47923013                                        0.00000000
                                      290.00000000                                       49.38408612                                        0.00000000
                                      291.00000000                                       63.99271828                                        0.00000000
                                      292.00000000                                       74.88857399                                        0.00000000
                                      293.00000000                                       82.36452034                                        0.00000000
                                      294.00000000                                       84.58341797                                        0.00000000
                                      295.00000000                                       79.56211678                                        0.00000000
                                      296.00000000                                       68.50583376                                        0.00000000
                                      297.00000000                                       54.60328733                                        0.00000000
                                      298.00000000                                       39.81365361                                        0.00000000
